chr	start_promoter	end_promoter	strand	gene_name
chr8	73351540	73355540	-	LARGE
chr8	74871173	74875173	+	ISX
chr8	74991356	74995356	+	HMGXB4
chr8	75031686	75035686	+	TOM1
chr8	75091591	75095591	+	HMOX1
chr8	75107528	75111528	+	MCM5
chr8	75211944	75215944	+	RASD2
chr8	75446694	75450694	+	1700007B14RIK
chr8	76897442	76901442	+	NR3C2
chr8	77515953	77519953	-	ARHGAP10
chr8	77547397	77551397	+	PRMT9
chr8	77608698	77612698	-	TMEM184C
chr8	77722464	77726464	-	EDNRA
chr8	78211297	78215297	+	TTC29
chr8	78434645	78438645	-	POU4F2
chr8	78506898	78510898	-	RBMXL1
chr8	78507346	78511346	+	SLC10A7
chr8	78819140	78823140	-	LSM6
chr8	79026437	79030437	+	ZFP827
chr8	79246570	79250570	-	1700011L22RIK
chr8	79292937	79296937	-	MMAA
chr8	79397518	79401518	-	SMAD1
chr8	79637618	79641618	+	OTUD4
chr8	79709740	79713740	-	ABCE1
chr8	79709820	79713820	+	ANAPC10
chr8	80056006	80060006	-	HHIP
chr8	80491781	80495781	+	GYPA
chr8	80609080	80613080	+	FREM3
chr8	80737497	80741497	-	SMARCA5
chr8	80878519	80882519	-	GAB1
chr8	81012928	81016928	-	USP38
chr8	81340556	81344556	+	INPP4B
chr8	82401222	82405222	-	IL15
chr8	82772160	82776160	-	ZFP330
chr8	82861356	82865356	+	RNF150
chr8	83164170	83168170	-	GM10645
chr8	83163352	83167352	+	TBC1D9
chr8	83288352	83292352	+	UCP1
chr8	83330486	83334486	-	ELMOD2
chr8	83346471	83350471	+	MGAT4D
chr8	83387867	83391867	+	CLGN
chr8	83456391	83460391	-	SCOC
chr8	83533814	83537814	+	OLFR370
chr8	83564671	83568671	+	NDUFB7
chr8	83592491	83596491	-	TECR
chr8	83606175	83610175	+	DNAJB1
chr8	83650678	83654678	+	GIPC1
chr8	83664833	83668833	+	PTGER1
chr8	83697179	83701179	-	PKN1
chr8	83713177	83717177	+	DDX39
chr8	83739326	83743326	-	ADGRE5
chr8	83898105	83902105	+	ADGRL1
chr8	83953205	83957205	-	GM10644
chr8	83953507	83957507	+	ASF1B
chr8	83970993	83974993	+	PRKACA
chr8	83995672	83999672	+	SAMD1
chr8	83999502	84003502	+	1700067K01RIK
chr8	84010171	84014171	-	2210011C24RIK
chr8	84019471	84023471	+	PALM3
chr8	84040589	84044589	-	IL27RA
chr8	84043000	84047000	-	RLN3
chr8	84063137	84067137	-	GM10643
chr8	84064834	84068834	+	RFX1
chr8	84102768	84106768	-	DCAF15
chr8	84123989	84127989	+	PODNL1
chr8	84145936	84149936	-	CC2D1A
chr8	84146025	84150025	+	4930432K21RIK
chr8	84183217	84187217	-	NANOS3
chr8	84235055	84239055	-	ZSWIM4
chr8	84247719	84251719	-	D8ERTD738E
chr8	84255326	84259326	-	MRI1
chr8	84268380	84272380	-	CCDC130
chr8	84386440	84390440	+	CACNA1A
chr8	84660852	84664852	-	IER2
chr8	84685862	84689862	-	NACC1
chr8	84684307	84688307	+	TRMT1
chr8	84798344	84802344	-	NFIX
chr8	84699457	84703457	+	LYL1
chr8	84721007	84725007	+	G430095P16RIK
chr8	84820823	84824823	-	DAND5
chr8	84829522	84833522	+	GADD45GIP1
chr8	84838665	84842665	-	RAD23A
chr8	84844934	84848934	-	CALR
chr8	84854989	84858989	+	FARSA
chr8	84870111	84874111	+	SYCE2
chr8	84891921	84895921	-	GCDH
chr8	84899928	84903928	+	KLF1
chr8	84906560	84910560	+	DNASE2A
chr8	84935359	84939359	-	MAST1
chr8	84944991	84948991	+	RTBDN
chr8	84967767	84971767	-	RNASEH2A
chr8	84967587	84971587	+	PRDX2
chr8	84976718	84980718	-	JUNB
chr8	84988603	84992603	+	HOOK2
chr8	85012531	85016531	-	BEST2
chr8	85023281	85027281	-	ASNA1
chr8	85024823	85028823	+	2310036O22RIK
chr8	85034915	85038915	+	TNPO2
chr8	85058055	85062055	+	FBXW9
chr8	85065982	85069982	-	GM5741
chr8	85069757	85073757	+	DHPS
chr8	85079306	85083306	-	WDR83
chr8	85078740	85082740	+	WDR83OS
chr8	85081270	85085270	+	MAN2B1
chr8	85121095	85125095	-	ZFP791
chr8	85149924	85153924	+	CKS1BRT
chr8	85228497	85232497	+	OLFR371
chr8	85297802	85301802	-	VPS35
chr8	85297632	85301632	+	ORC6
chr8	85384345	85388345	-	MYLK3
chr8	85430833	85434833	-	4921524J17RIK
chr8	85490576	85494576	+	GPT2
chr8	85553344	85557344	-	DNAJA2
chr8	85698754	85702754	-	NETO2
chr8	85838921	85842921	-	ITFG1
chr8	85838959	85842959	+	PHKB
chr8	86578686	86582686	-	ABCC12
chr8	86622043	86626043	+	LONP2
chr8	86743934	86747934	-	SIAH1A
chr8	86743699	86747699	+	GM10638
chr8	86883258	86887258	-	N4BP1
chr8	87470609	87474609	-	CBLN1
chr8	87561853	87565853	+	4933402J07RIK
chr8	87957595	87961595	-	ZFP423
chr8	88116769	88120769	+	CNEP1R1
chr8	88135855	88139855	+	HEATR3
chr8	88197213	88201213	+	PAPD5
chr8	88270403	88274403	+	ADCY7
chr8	88360194	88364194	-	BRD7
chr8	88519354	88523354	+	NKD1
chr8	88634128	88638128	-	SNX20
chr8	88645315	88649315	+	NOD2
chr8	88695028	88699028	+	CYLD
chr8	89042162	89046162	-	SALL1
chr8	90346343	90350343	-	TOX3
chr8	90815393	90819393	-	RP24-160I20.1
chr8	90826352	90830352	+	CHD9
chr8	91068057	91072057	+	RBL2
chr8	91197976	91201976	-	AKTIP
chr8	91311262	91315262	-	RPGRIP1L
chr8	91311525	91315525	+	FTO
chr8	91800067	91804067	-	IRX3
chr8	92355625	92359625	+	IRX5
chr8	92672288	92676288	+	IRX6
chr8	92825291	92829291	+	MMP2
chr8	92853339	92857339	+	LPCAT2
chr8	92899407	92903407	+	CAPNS2
chr8	92958079	92962079	+	SLC6A2
chr8	93046192	93050192	-	CES1A
chr8	93078017	93082017	-	CES1B
chr8	93129283	93133283	-	CES1C
chr8	93195838	93199838	-	CES1D
chr8	93227619	93231619	-	CES1E
chr8	93277747	93281747	-	CES1F
chr8	93335308	93339308	-	CES1G
chr8	93361676	93365676	-	CES1H
chr8	93533707	93537707	-	CES5A
chr8	93807966	93811966	+	GNAO1
chr8	94010663	94014663	-	AMFR
chr8	94035021	94039021	-	NUDT21
chr8	94035198	94039198	+	OGFOD1
chr8	94096811	94100811	-	BBS2
chr8	94135204	94139204	+	MT4
chr8	94150607	94154607	+	MT3
chr8	94170618	94174618	+	MT2
chr8	94177089	94181089	+	MT1
chr8	94212597	94216597	+	NUP93
chr8	94327192	94331192	+	SLC12A3
chr8	94384438	94388438	+	HERPUD1
chr8	94470763	94474763	+	NLRC5
chr8	94530990	94534990	+	CPNE2
chr8	94599726	94603726	-	FAM192A
chr8	94599955	94603955	+	RSPRY1
chr8	94664755	94668755	+	ARL2BP
chr8	94694242	94698242	-	PLLP
chr8	94743590	94747590	+	CCL22
chr8	94770009	94774009	+	CX3CL1
chr8	94808453	94812453	+	CCL17
chr8	94836358	94840358	-	CIAPIN1
chr8	94836321	94840321	+	COQ9
chr8	94855450	94859450	+	POLR2C
chr8	94874312	94878312	-	DOK4
chr8	94916098	94920098	-	CCDC102A
chr8	94921694	94925694	+	ADGRG5
chr8	94975109	94979109	+	ADGRG1
chr8	95015692	95019692	+	ADGRG3
chr8	95053103	95057103	+	DRC7
chr8	95079201	95083201	+	KATNB1
chr8	95140540	95144540	-	KIFC3
chr8	95304585	95308585	-	CNGB1
chr8	95308566	95312566	+	TEPP
chr8	95329950	95333950	-	ZFP319
chr8	95330292	95334292	+	USB1
chr8	95350268	95354268	+	MMP15
chr8	95432869	95436869	-	CFAP20
chr8	95486820	95490820	-	CSNK2A2
chr8	95532100	95536100	+	CCDC113
chr8	95573455	95577455	-	PRSS54
chr8	95631559	95635559	+	GINS3
chr8	95674980	95678980	+	NDRG4
chr8	95713915	95717915	+	SETD6
chr8	95805462	95809462	-	CNOT1
chr8	95823354	95827354	+	GM10094
chr8	95851539	95855539	-	SLC38A7
chr8	95886547	95890547	-	GOT2
chr8	99414471	99418471	-	CDH8
chr8	102783642	102787642	-	CDH11
chr8	104099625	104103625	+	CDH5
chr8	104168513	104172513	+	BEAN1
chr8	104246558	104250558	-	TK2
chr8	104248903	104252903	+	CKLF
chr8	104291178	104295178	-	CMTM2A
chr8	104308145	104312145	-	CMTM1
chr8	104319567	104323567	+	GM11020
chr8	104320237	104324237	+	CMTM2B
chr8	104338594	104342594	+	CMTM3
chr8	104393807	104397807	-	CMTM4
chr8	104441047	104445047	-	DYNC1LI2
chr8	104507910	104511910	-	CCDC79
chr8	104532637	104536637	-	NAE1
chr8	104532700	104536700	+	CAR7
chr8	104589468	104593468	+	PDP2
chr8	104622396	104626396	-	CDH16
chr8	104629321	104633321	-	RRAD
chr8	104639965	104643965	-	FAM96B
chr8	104732003	104736003	+	CES2A
chr8	104829572	104833572	+	CES2B
chr8	104845068	104849068	+	CES2C
chr8	104865488	104869488	+	CES2D-PS
chr8	104924260	104928260	+	CES2E
chr8	104945356	104949356	+	CES2F
chr8	104959718	104963718	+	CES2G
chr8	104998853	105002853	+	CES2H
chr8	105046599	105050599	+	CES3A
chr8	105081753	105085753	+	CES3B
chr8	105129800	105133800	+	CES4A
chr8	105168674	105172674	+	CBFB
chr8	105223145	105227145	+	D230025D16RIK
chr8	105253153	105257153	-	B3GNT9
chr8	105262609	105266609	-	TRADD
chr8	105262648	105266648	+	FBXL8
chr8	105267801	105271801	+	HSF4
chr8	105274447	105278447	+	NOL3
chr8	105287528	105291528	-	4931428F04RIK
chr8	105294098	105298098	-	EXOC3L
chr8	105295663	105299663	+	E2F4
chr8	105303601	105307601	+	ELMO3
chr8	105324278	105328278	-	LRRC29
chr8	105324354	105328354	+	TMEM208
chr8	105345953	105349953	-	FHOD1
chr8	105346258	105350258	+	SLC9A5
chr8	105371274	105375274	+	PLEKHG4
chr8	105411502	105415502	-	KCTD19
chr8	105411571	105415571	+	LRRC36
chr8	105469526	105473526	-	TPPP3
chr8	105482350	105486350	-	ZDHHC1
chr8	105516746	105520746	+	HSD11B2
chr8	105564047	105568047	-	ATP6V0D1
chr8	105635393	105639393	-	AGRP
chr8	105603229	105607229	+	FAM65A
chr8	105634568	105638568	+	CTCF
chr8	105688906	105692906	+	RLTPR
chr8	105699095	105703095	-	ACD
chr8	105699154	105703154	+	PARD6A
chr8	105705933	105709933	-	ENKD1
chr8	105706291	105710291	+	4933405L10RIK
chr8	105756664	105760664	-	GFOD2
chr8	105825350	105829350	-	RANBP10
chr8	105825744	105829744	+	TSNAXIP1
chr8	105850008	105854008	-	CENPT
chr8	105853103	105857103	+	THAP11
chr8	105858634	105862634	+	NUTF2
chr8	105878881	105882881	+	EDC4
chr8	105891567	105895567	+	NRN1L
chr8	105898441	105902441	+	PSKH1
chr8	105931862	105935862	-	CTRL
chr8	105936392	105940392	-	PSMB10
chr8	105941382	105945382	-	LCAT
chr8	105964115	105968115	-	SLC12A4
chr8	105977419	105981419	-	DPEP3
chr8	105994423	105998423	-	DPEP2
chr8	105989337	105993337	+	DUS2
chr8	106009882	106013882	-	DDX28
chr8	106057603	106061603	+	NFATC3
chr8	106134974	106138974	-	ESRP2
chr8	106148399	106152399	+	PLA2G15
chr8	106166875	106170875	+	SLC7A6
chr8	106208933	106212933	-	SLC7A6OS
chr8	106208936	106212936	+	PRMT7
chr8	106335988	106339988	-	SMPD3
chr8	106413339	106417339	+	ZFP90
chr8	106498522	106502522	+	6030452D12RIK
chr8	106508913	106512913	+	CDH3
chr8	106571461	106575461	-	GM10073
chr8	106601351	106605351	+	CDH1
chr8	106681068	106685068	+	TANGO6
chr8	106868242	106872242	+	HAS3
chr8	106891601	106895601	-	CHTF8
chr8	106891640	106895640	+	CIRH1A
chr8	106933750	106937750	+	SNTB2
chr8	107029222	107033222	+	VPS4A
chr8	107046614	107050614	-	PDF
chr8	107054689	107058689	-	COG8
chr8	107054877	107058877	+	NIP7
chr8	107063644	107067644	-	TMED6
chr8	107094547	107098547	-	TERF2
chr8	107148661	107152661	+	CYB5B
chr8	107261248	107265248	-	RPS18-PS3
chr8	107291470	107295470	+	NFAT5
chr8	107401206	107405206	-	NQO1
chr8	107423051	107427051	-	NOB1
chr8	107434398	107438398	+	WWP2
chr8	107437585	107441585	-	RPS26-PS1
chr8	107586482	107590482	-	PSMD7
chr8	108701100	108705100	+	ZFHX3
chr8	109492027	109496027	+	PMFBP1
chr8	109563601	109567601	-	DHX38
chr8	109563892	109567892	+	TXNL4B
chr8	109577172	109581172	-	HP
chr8	109606673	109610673	-	DHODH
chr8	109612517	109616517	+	PKD1L3
chr8	109691294	109695294	-	IST1
chr8	109703549	109707549	+	ZFP821
chr8	109735739	109739739	-	ATXN1L
chr8	109776554	109780554	+	AP1G1
chr8	109866542	109870542	+	PHLPP2
chr8	109960203	109964203	-	MARVELD3
chr8	109988437	109992437	+	TAT
chr8	110037334	110041334	-	CHST4
chr8	110077764	110081764	+	ZFP612
chr8	110100753	110104753	-	GM17720
chr8	110107772	110111772	+	GM21964
chr8	110166206	110170206	-	CALB2
chr8	110213665	110217665	+	CMTR2
chr8	110264977	110268977	+	HYDIN
chr8	110616638	110620638	+	VAC14
chr8	110719476	110723476	+	MTSS1L
chr8	110803924	110807924	-	IL34
chr8	110844803	110848803	-	SF3B3
chr8	110844600	110848600	+	COG4
chr8	110900459	110904459	-	FUK
chr8	110917922	110921922	+	ST3GAL2
chr8	110995800	110999800	-	DDX19A
chr8	111029751	111033751	-	DDX19B
chr8	111031144	111035144	+	AARS
chr8	111054339	111058339	+	EXOSC6
chr8	111090426	111094426	-	CLEC18A
chr8	111092630	111096630	+	PDPR
chr8	111257216	111261216	-	GLG1
chr8	111298222	111302222	-	RFWD3
chr8	111336177	111340177	-	MLKL
chr8	111391824	111395824	-	FA2H
chr8	111520107	111524107	-	WDR59
chr8	111534097	111538097	+	ZNRF1
chr8	111628374	111632374	-	LDHD
chr8	111641443	111645443	+	ZFP1
chr8	111689010	111693010	-	CTRB1
chr8	111741849	111745849	-	BCAR1
chr8	111852310	111856310	-	CFDP1
chr8	111874675	111878675	-	TMEM170
chr8	111908199	111912199	-	CHST5
chr8	111931791	111935791	-	TMEM231
chr8	111938703	111942703	+	GABARAPL2
chr8	111990302	111994302	-	ADAT1
chr8	112009323	112013323	-	KARS
chr8	112009359	112013359	+	TERF2IP
chr8	112013036	112017036	-	GM6793
chr8	112568043	112572043	+	CNTNAP4
chr8	113633586	113637586	+	MON1B
chr8	113641213	113645213	+	SYCE1L
chr8	113846615	113850615	-	ADAMTS18
chr8	114131557	114135557	+	NUDT7
chr8	114203612	114207612	+	VAT1L
chr8	114416086	114420086	+	CLEC3A
chr8	114437655	114441655	+	WWOX
chr8	115705794	115709794	-	MAF
chr8	116503015	116507015	+	DYNLRB2
chr8	116730991	116734991	-	CDYL2
chr8	116919455	116923455	-	CMC2
chr8	116919740	116923740	+	CENPN
chr8	116941393	116945393	+	ATMIN
chr8	116976943	116980943	-	1700030J22RIK
chr8	116991537	116995537	-	GCSH
chr8	117080449	117084449	-	PKD1L2
chr8	117093854	117097854	+	BCO1
chr8	117156135	117160135	+	GAN
chr8	117255019	117259019	+	CMIP
chr8	117496291	117500291	+	PLCG2
chr8	117671689	117675689	-	SDR42E1
chr8	117699946	117703946	+	HSD17B2
chr8	117799929	117803929	-	MPHOSPH6
chr8	118281733	118285733	+	CDH13
chr8	119342538	119346538	+	HSBP1
chr8	119392878	119396878	+	MLYCD
chr8	119432124	119436124	+	OSGIN1
chr8	119444719	119448719	+	NECAB2
chr8	119499698	119503698	-	SLC38A8
chr8	119556761	119560761	-	MBTPS1
chr8	119573200	119577200	-	HSDL1
chr8	119573235	119577235	+	DNAAF1
chr8	119603222	119607222	-	TAF1C
chr8	119610747	119614747	+	ADAD2
chr8	119633680	119637680	-	KCNG4
chr8	119664523	119668523	+	WFDC1
chr8	119698009	119702009	+	ATP2C2
chr8	119776416	119780416	-	TLDC1
chr8	119838579	119842579	-	COTL1
chr8	119860305	119864305	+	KLHL36
chr8	119908360	119912360	+	USP10
chr8	119908841	119912841	+	GM20388
chr8	119990438	119994438	+	CRISPLD2
chr8	120099482	120103482	-	ZDHHC7
chr8	120112152	120116152	+	6430548M08RIK
chr8	120175466	120179466	-	FAM92B
chr8	120226456	120230456	+	GSE1
chr8	120587304	120591304	-	GINS2
chr8	120645632	120649632	-	1190005I06RIK
chr8	120666079	120670079	-	GM27021
chr8	120666573	120670573	-	EMC8
chr8	120666222	120670222	+	COX4I1
chr8	120734358	120738358	+	IRF8
chr8	121082386	121086386	+	FOXF1
chr8	121106392	121110392	-	MTHFSD
chr8	121114171	121118171	+	FOXC2
chr8	121125940	121129940	+	FOXL1
chr8	121542320	121546320	-	1700018B08RIK
chr8	121576806	121580806	-	FBXO31
chr8	121588361	121592361	+	MAP1LC3B
chr8	121650901	121654901	-	ZCCHC14
chr8	121727623	121731623	+	JPH3
chr8	121827569	121831569	-	KLHDC4
chr8	121905694	121909694	-	SLC7A5
chr8	121942904	121946904	-	CAR5A
chr8	121947750	121951750	+	BANP
chr8	122280141	122284141	+	ZFPM1
chr8	122358746	122362746	-	TRHR2
chr8	122374609	122378609	+	ZC3H18
chr8	122420020	122424020	+	IL17C
chr8	122430940	122434940	-	CYBA
chr8	122441422	122445422	-	MVD
chr8	122458692	122462692	-	SNAI3
chr8	122474064	122478064	-	RNF166
chr8	122474143	122478143	+	CTU2
chr8	122549329	122553329	-	PIEZO1
chr8	122566015	122570015	+	CDT1
chr8	122574907	122578907	-	APRT
chr8	122609487	122613487	-	GALNS
chr8	122609626	122613626	+	TRAPPC2L
chr8	122620739	122624739	-	PABPN1L
chr8	122697109	122701109	-	CBFA2T3
chr8	122773505	122777505	+	ACSF3
chr8	122846374	122850374	+	CDH15
chr8	122972793	122976793	-	ANKRD11
chr8	123060942	123064942	+	SPG7
chr8	123100350	123104350	+	RPL13
chr8	123115374	123119374	+	CPNE7
chr8	123156315	123160315	-	SULT5A1
chr8	123184235	123188235	+	DPEP1
chr8	123210763	123214763	-	CHMP1A
chr8	123210858	123214858	+	SPATA33
chr8	123222841	123226841	+	CDK10
chr8	123234209	123238209	-	SPATA2L
chr8	123252348	123256348	-	VPS9D1
chr8	123252195	123256195	+	ZFP276
chr8	123316576	123320576	-	FANCA
chr8	123330713	123334713	+	SPIRE2
chr8	123371824	123375824	+	TCF25
chr8	123405107	123409107	+	MC1R
chr8	123409424	123413424	+	TUBB3
chr8	123440986	123444986	+	DEF8
chr8	123475903	123479903	+	AFG3L1
chr8	123513463	123517463	-	DBNDD1
chr8	123516835	123520835	+	GAS8
chr8	123651929	123655929	+	RHOU
chr8	123803985	123807985	+	RAB4A
chr8	123858209	123862209	-	CCSAP
chr8	123892736	123896736	-	ACTA1
chr8	123947265	123951265	-	NUP133
chr8	123981122	123985122	-	ABCB10
chr8	124019309	124023309	-	TAF5L
chr8	124019508	124023508	+	URB2
chr8	124229391	124233391	+	GALNT2
chr8	124437658	124441658	-	PGBD5
chr8	124518767	124522767	+	COG2
chr8	124567706	124571706	-	AGT
chr8	124574111	124578111	+	CAPN9
chr8	124661369	124665369	-	2310022B05RIK
chr8	124719983	124723983	-	TTC13
chr8	124720139	124724139	+	ARV1
chr8	124749809	124753809	-	FAM89A
chr8	124791019	124795019	+	TRIM67
chr8	124861029	124865029	-	2810004N23RIK
chr8	124861033	124865033	+	GNPAT
chr8	124895705	124899705	-	EXOC8
chr8	124895886	124899886	+	SPRTN
chr8	124947254	124951254	-	EGLN1
chr8	125010997	125014997	+	TSNAX
chr8	125052195	125056195	+	DISC1
chr8	125490710	125494710	-	SIPA1L2
chr8	125667818	125671818	+	MAP10
chr8	125727963	125731963	+	NTPCR
chr8	125896317	125900317	-	PCNX2
chr8	125908450	125912450	+	BC021891
chr8	125993102	125997102	+	KCNK1
chr8	126296558	126300558	+	SLC35F3
chr8	126420501	126424501	+	COA6
chr8	126473065	126477065	-	GM17296
chr8	126591986	126595986	-	IRF2BP2
chr8	126943921	126947921	-	TOMM20
chr8	126969079	126973079	-	RBM34
chr8	127061893	127065893	+	PARD3
chr8	128357073	128361073	+	NRP1
chr8	128683654	128687654	+	ITGB1
chr8	128796694	128800694	-	GM3952
chr8	129063517	129067517	-	CCDC7A
chr8	129065134	129069134	+	CCDC7B
chr8	129129661	129133661	-	GM10999
chr8	129232406	129236406	-	2610044O15RIK8
chr9	2998922	3002922	+	GM10722
chr9	3001346	3005346	+	GM11168
chr9	3011140	3015140	+	GM10721
chr9	3013654	3017654	+	GM10720
chr9	3015408	3019408	+	GM10719
chr9	3021547	3025547	+	GM10718
chr9	3023417	3027417	+	GM10717
chr9	3032599	3036599	+	GM17535
chr9	3034877	3038877	+	GM10715
chr9	3333478	3337478	+	ALKBH8
chr9	3402085	3406085	+	CWF19L2
chr9	3530354	3534354	+	GUCY1A2
chr9	4307494	4311494	-	AASDHPPT
chr9	4307743	4311743	+	KBTBD3
chr9	4381535	4385535	+	MSANTD4
chr9	4794234	4798234	-	GRIA4
chr9	5296517	5300517	+	CASP1
chr9	5306828	5310828	+	CASP4
chr9	5343430	5347430	+	CASP12
chr9	6166612	6170612	+	PDGFD
chr9	6264547	6268547	-	DDI1
chr9	7182446	7186446	-	DYNC2H1
chr9	7182566	7186566	+	DCUN1D5
chr9	7270514	7274514	+	MMP13
chr9	7342381	7346381	+	MMP12
chr9	7386047	7390047	-	MMP1B
chr9	7443822	7447822	+	MMP3
chr9	7462141	7466141	+	MMP1A
chr9	7500352	7504352	+	MMP10
chr9	7556429	7560429	+	MMP8
chr9	7569396	7573396	+	MMP27
chr9	7626231	7630231	+	MMP20
chr9	7690090	7694090	+	MMP7
chr9	7749672	7753672	+	GM10709
chr9	7762041	7766041	+	TMEM123
chr9	7835064	7839064	-	BIRC2
chr9	7871186	7875186	-	BIRC3
chr9	8002596	8006596	-	YAP1
chr9	8040823	8044823	-	9230110C19RIK
chr9	8132294	8136294	-	CEP126
chr9	8219889	8223889	+	1700128F08RIK
chr9	8542196	8546196	+	TRPC6
chr9	8897833	8901833	+	PGR
chr9	8969791	8973791	+	GM16485
chr9	9237101	9241101	-	ARHGAP42
chr9	10902775	10906775	-	CNTN5
chr9	13243741	13247741	-	JRKL
chr9	13244982	13248982	+	CCDC82
chr9	13429361	13433361	+	PHXR4
chr9	13444753	13448753	-	GM17571
chr9	13617990	13621990	+	MAML2
chr9	13746410	13750410	+	MTMR2
chr9	13825107	13829107	-	CEP57
chr9	13825716	13829716	+	FAM76B
chr9	14273067	14277067	+	SESN3
chr9	14379242	14383242	-	ENDOD1
chr9	14498482	14502482	-	KDM4D
chr9	14498617	14502617	+	CWC15
chr9	14613483	14617483	-	AMOTL1
chr9	14738733	14742733	-	PIWIL4
chr9	14750122	14754122	-	FUT4
chr9	14769030	14773030	-	1700012B09RIK
chr9	14780964	14784964	-	ANKRD49
chr9	14782654	14786654	+	MRE11A
chr9	14858210	14862210	+	GPR83
chr9	14901949	14905949	-	IZUMO1R
chr9	15043478	15047478	-	PANX1
chr9	15110108	15114108	-	HEPHL1
chr9	15237045	15241045	+	VSTM5
chr9	15277867	15281867	-	MED17
chr9	15304448	15308448	-	4931406C07RIK
chr9	15304214	15308214	+	TAF1D
chr9	15355788	15359788	-	CEP295
chr9	15503487	15507487	+	SMCO4
chr9	15625933	15629933	-	CCDC67
chr9	15707738	15711738	+	SLC36A4
chr9	15872556	15876556	-	MTNR1B
chr9	16376231	16380231	-	FAT3
chr9	17028045	17032045	+	GM5611
chr9	18290267	18294267	+	CHORDC1
chr9	18400995	18404995	-	NAALAD2
chr9	18402418	18406418	+	UBTFL1
chr9	18425543	18429543	+	GM5612
chr9	18441456	18445456	+	MBD3L2
chr9	18476268	18480268	-	ZFP558
chr9	18476379	18480379	+	MBD3L1
chr9	18672530	18676530	-	MUC16
chr9	18753709	18757709	-	OLFR24
chr9	18814292	18818292	-	OLFR828
chr9	18854627	18858627	+	OLFR829
chr9	18873329	18877329	+	OLFR830
chr9	18943092	18947092	-	OLFR831-PS1
chr9	18942650	18946650	+	OLFR832
chr9	18985990	18989990	+	OLFR834
chr9	19033125	19037125	+	OLFR835
chr9	19118957	19122957	+	OLFR836
chr9	19247463	19251463	-	OLFR843
chr9	19316536	19320536	+	OLFR844
chr9	19336459	19340459	+	OLFR845
chr9	19359356	19363356	-	OLFR846
chr9	19373879	19377879	-	OLFR847
chr9	19438915	19442915	+	OLFR849
chr9	19476248	19480248	-	OLFR850
chr9	19494750	19498750	+	OLFR851
chr9	19535928	19539928	-	OLFR853
chr9	19565382	19569382	-	OLFR854
chr9	19582511	19586511	+	OLFR855
chr9	19620128	19624128	+	ZFP317
chr9	19710829	19714829	+	OLFR857
chr9	19778283	19782283	+	OLFR58
chr9	19806320	19810320	+	OLFR859
chr9	19847747	19851747	-	OLFR860
chr9	19882343	19886343	-	OLFR862
chr9	19915229	19919229	+	OLFR77
chr9	19926282	19930282	-	GM7808
chr9	20026035	20030035	-	OLFR866
chr9	20053461	20057461	-	OLFR867
chr9	20096626	20100626	+	OLFR868
chr9	20127101	20131101	+	OLFR869
chr9	20169569	20173569	-	OLFR870
chr9	20210207	20214207	+	OLFR871
chr9	20235162	20239162	+	OLFR872
chr9	20280351	20284351	+	OLFR39
chr9	20298129	20302129	+	OLFR873
chr9	20334094	20338094	-	OLFR18
chr9	20383177	20387177	-	ZFP560
chr9	20458162	20462162	-	ZFP26
chr9	20490746	20494746	-	ZFP426
chr9	20519417	20523417	-	ZFP266
chr9	20579325	20583325	+	ZFP846
chr9	20642767	20646767	-	FBXL12
chr9	20640878	20644878	+	UBL5
chr9	20650130	20654130	+	PIN1
chr9	20726219	20730219	-	OLFM2
chr9	20813067	20817067	-	COL5A3
chr9	20816504	20820504	+	RDH8
chr9	20866642	20870642	+	A230050P20RIK
chr9	20877727	20881727	-	ANGPTL6
chr9	20886175	20890175	+	PPAN
chr9	20896600	20900600	-	EIF3G
chr9	20957888	20961888	-	DNMT1
chr9	20974793	20978793	-	S1PR2
chr9	21000737	21004737	+	MRPL4
chr9	21013960	21017960	+	ICAM1
chr9	21027373	21031373	+	ICAM4
chr9	21030038	21034038	+	ICAM5
chr9	21065093	21069093	-	ZGLP1
chr9	21071514	21075514	-	FDX1L
chr9	21089988	21093988	-	RAVER1
chr9	21125346	21129346	-	TYK2
chr9	21147906	21151906	-	CDC37
chr9	21163714	21167714	+	PDE4A
chr9	21237332	21241332	-	KEAP1
chr9	21246443	21250443	-	S1PR5
chr9	21263299	21267299	+	ATG4D
chr9	21285969	21289969	-	KRI1
chr9	21289209	21293209	-	CDKN2D
chr9	21310333	21314333	-	AP1M2
chr9	21335828	21339828	+	SLC44A2
chr9	21366019	21370019	+	ILF3
chr9	21409837	21413837	+	QTRT1
chr9	21422908	21426908	+	DNM2
chr9	21508186	21512186	-	TMED1
chr9	21524176	21528176	+	AB124611
chr9	21544894	21548894	+	CARM1
chr9	21590831	21594831	-	YIPF2
chr9	21590722	21594722	+	1810026J23RIK
chr9	21614169	21618169	+	SMARCA4
chr9	21721576	21725576	+	LDLR
chr9	21758286	21762286	-	SPC24
chr9	21796546	21800546	-	KANK2
chr9	21850635	21854635	-	DOCK6
chr9	21833510	21837510	+	ANGPTL8
chr9	21916192	21920192	-	RAB3D
chr9	21925535	21929535	-	TMEM205
